"","TREE_ID_time","INVENTORY_ID","PLOT_ID","PLOT_ID_time","TREE_ID","site","plot","year","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm"
"678","5_2_97_1980","DEN","5_2","5_2_1980","5_2_97",5,2,1980,0,"no","no","no","10",38,0,55,3.29999995231628,0,45,NA,4.04040404040404,22.6794934551594,132,33.3,0,0,870.920169409796,0,0,80.321943479023,35.9,25.4,107.807807807808,11.847,0.4625,0.626543829833547,0.88641975308642,0.908860759493671
"679","5_2_97_1985","DEN","5_2","5_2_1985","5_2_97",5,2,1985,5,"no","no","no","10",38,0,55,3.29999995231628,0,45,NA,4.04040404040404,25.684540063196,138,33.6,0.300000000000004,0.0600000000000009,886.683110549183,15.7629411393868,3.15258822787737,84.4974184082796,33.7345737622746,NA,100.400517149627,11.1324093415506,0.456521739130435,0.602190938970458,0.815082519768447,0.855984901207702
"680","5_2_97_1991","DEN","5_2","5_2_1991","5_2_97",5,2,1991,6,"no","no","no","10",38,0,55,3.29999995231628,0,45,NA,4.04040404040404,22.9434715383809,143,33.7,0.100000000000001,0.0166666666666669,891.968840188848,5.28572963966508,0.88095493994418,88.8847667887507,35.6928772418664,NA,105.913582320078,11.7786494898159,0.435963777490298,0.598793589263396,0.771352435284321,0.857754694661834
"681","5_3_101_1980","DEN","5_3","5_3_1980","5_3_101",5,3,1980,0,"no","no","no","10",38.5999984741211,0,60,13.1000003814697,0,40,NA,4.16666666666667,18.9250548465474,132,48.9,0,0,1878.05194229761,0,0,54.8316499347509,39.3,27.8,80.3680981595092,12.969,0.588447653429603,0.897943967120509,0.905529953917051,1.01462994836489
"682","5_3_101_1985","DEN","5_3","5_3_1985","5_3_101",5,3,1985,5,"no","no","no","10",38.5999984741211,0,60,13.1000003814697,0,40,NA,4.16666666666667,18.7338939015825,138,50.2,1.3,0.260000000000001,1979.23478768811,101.182845390493,20.2365690780987,58.3560063832724,39.5,NA,78.6852589641434,13.035,0.584400465657742,0.895990984275237,0.903890160183066,0.999111239328455
"683","5_3_101_1991","DEN","5_3","5_3_1991","5_3_101",5,3,1991,6,"no","no","no","10",38.5999984741211,0,60,13.1000003814697,0,40,NA,4.16666666666667,17.7958414366191,143,51.9,1.7,0.283333333333333,2115.556346909,136.321559220894,22.7202598701491,61.8906875451503,40.5276908901639,NA,78.088036397233,13.3741379937541,0.584459459459459,0.910196023999366,0.881036758481824,0.987242742621396
"684","5_3_104_1980","DEN","5_3","5_3_1980","5_3_104",5,3,1980,0,"no","no","no","10",35.9000015258789,0,60,9.39999961853027,0,40,NA,4.16666666666667,17.5590866253028,132,64.4,0,0,3257.32892694804,0,0,12.0652015013106,40.8,24.2,63.3540372670807,13.464,0.77496991576414,1.14031130368485,0.940092165898617,1.03570824166526
"685","5_3_104_1985","DEN","5_3","5_3_1985","5_3_104",5,3,1985,5,"no","no","no","10",35.9000015258789,0,60,9.39999961853027,0,40,NA,4.16666666666667,17.3881962878906,138,66,1.59999999999999,0.319999999999999,3421.19439975928,163.865472811243,32.7730945622487,12.9540529652892,41,NA,62.1212121212121,13.53,0.768335273573923,1.13868273196334,0.938215102974828,1.02256548959256
"686","5_3_104_1991","DEN","5_3","5_3_1991","5_3_104",5,3,1991,6,"no","no","no","10",35.9000015258789,0,60,9.39999961853027,0,40,NA,4.16666666666667,15.7721719647925,143,67.6,1.59999999999999,0.266666666666666,3589.08111116712,167.886711407838,27.981118567973,15.4075582879265,43.0492284281548,NA,63.6822905741935,14.2062453812911,0.761261261261261,1.14853165141495,0.935852791916409,1.04018718737918
"687","5_3_110_1980","DEN","5_3","5_3_1980","5_3_110",5,3,1980,0,"no","no","no","10",37,0,60,34.5999984741211,0,40,NA,4.16666666666667,23.4570199262847,132,38.8,0,0,1182.36981110505,0,0,66.7181373564727,35.3,23.6,90.979381443299,11.649,0.46690734055355,0.747446132259364,0.813364055299539,0.91545643153527
"688","5_3_110_1985","DEN","5_3","5_3_1985","5_3_110",5,3,1985,5,"no","no","no","10",37,0,60,34.5999984741211,0,40,NA,4.16666666666667,21.0896626426748,138,41,2.2,0.440000000000001,1320.25431267111,137.884501566056,27.5769003132112,70.8537855580282,37.2285659488296,NA,90.801380362999,12.2854267631138,0.477299185098952,0.766401999982655,0.851912264275277,0.956108009949977
"689","5_3_110_1991","DEN","5_3","5_3_1991","5_3_110",5,3,1991,6,"no","no","no","10",37,0,60,34.5999984741211,0,40,NA,4.16666666666667,19.7344413100272,143,41.9,0.899999999999999,0.15,1378.85286964219,58.5985569710836,9.76642616184726,74.9567088361088,38.4856393582362,NA,91.8511679194181,12.7002609882179,0.471846846846847,0.764770203851617,0.8366443338747,0.939091344544383
"690","5_3_111_1980","DEN","5_3","5_3_1980","5_3_111",5,3,1980,0,"no","no","no","10",37,0,60,37.7000007629395,0,40,NA,4.16666666666667,19.4159567700766,132,51.1,0,0,2050.83953824505,0,0,52.3211868828055,38.8,25.6,75.9295499021526,12.804,0.614921780986763,0.967667669594507,0.894009216589862,0.995155314904531
"691","5_3_111_1985","DEN","5_3","5_3_1985","5_3_111",5,3,1985,5,"no","no","no","10",37,0,60,37.7000007629395,0,40,NA,4.16666666666667,18.9187285486543,138,52.8,1.7,0.339999999999999,2189.56441584594,138.724877600891,27.7449755201782,54.8123258674389,39.3065702810186,NA,74.4442618958686,12.9711681927361,0.614668218859138,0.970668416246096,0.899463850824224,0.997977237064193
"692","5_3_111_1991","DEN","5_3","5_3_1991","5_3_111",5,3,1991,6,"no","no","no","10",37,0,60,37.7000007629395,0,40,NA,4.16666666666667,17.5135751392172,143,53.7,0.900000000000006,0.150000000000001,2264.84482980759,75.2804139616464,12.5467356602744,57.2763784329122,40.8529778714196,NA,76.0763088853251,13.4814826975685,0.60472972972973,0.963831917205468,0.888108214596078,0.992313485404652
"693","5_3_117_1980","DEN","5_3","5_3_1980","5_3_117",5,3,1980,0,"no","no","no","10",32.2999992370605,0,60,2.79999995231628,0,40,NA,4.16666666666667,19.7197220171658,132,46.2,0,0,1676.38525588205,0,0,59.9333771471934,38.5,29.8,83.3333333333333,12.705,0.555956678700361,0.79175990546591,0.887096774193548,0.969773299748111
"694","5_3_117_1985","DEN","5_3","5_3_1985","5_3_117",5,3,1985,5,"no","no","no","10",32.2999992370605,0,60,2.79999995231628,0,40,NA,4.16666666666667,19.7197220171658,138,47.3,1.09999999999999,0.219999999999999,1757.16345698748,80.7782011054271,16.1556402210854,62.9949671803641,38.5,NA,81.3953488372093,12.705,0.550640279394645,0.789754574936971,0.881006864988558,0.953814573292811
"695","5_3_117_1991","DEN","5_3","5_3_1991","5_3_117",5,3,1991,6,"no","no","no","10",32.2999992370605,0,60,2.79999995231628,0,40,NA,4.16666666666667,18.4138139739926,143,48.3,1,0.166666666666667,1832.24752140827,75.0840644207965,12.5140107367994,66.7795129504499,39.8418272506154,NA,82.4882551772576,13.1478029927031,0.543918918918919,0.800255141888059,0.866126679361204,0.955269380990048
"696","5_3_118_1980","DEN","5_3","5_3_1980","5_3_118",5,3,1980,0,"no","no","no","10",33.5,0,60,7.5,0,40,NA,4.16666666666667,21.5837354973594,132,53,0,0,2206.18344098343,0,0,44.2948430768888,36.8,25.5,69.4339622641509,12.144,0.637785800240674,0.9375045253959,0.847926267281106,0.935471255377395
"697","5_3_118_1985","DEN","5_3","5_3_1985","5_3_118",5,3,1985,5,"no","no","no","10",33.5,0,60,7.5,0,40,NA,4.16666666666667,18.8591833498076,138,53.2,0.200000000000003,0.0400000000000006,2222.86529797399,16.6818569905618,3.33637139811235,52.9668888928733,39.3685738404432,NA,74.0010786474496,12.9916293673463,0.619324796274738,0.916992577384272,0.900882696577648,0.979964673080933
"698","5_3_118_1991","DEN","5_3","5_3_1991","5_3_118",5,3,1991,6,"no","no","no","10",33.5,0,60,7.5,0,40,NA,4.16666666666667,17.5135751392172,143,53.7,0.5,0.0833333333333333,2264.84482980759,41.9795318335941,6.99658863893236,58.2200637786654,40.8529778714196,NA,76.0763088853251,13.4814826975685,0.60472972972973,0.893564912272003,0.888108214596078,0.980130641623493
"699","5_3_124_1980","DEN","5_3","5_3_1980","5_3_124",5,3,1980,0,"no","no","no","10",34.4000015258789,0,60,27.7999992370605,0,40,NA,4.16666666666667,21.0089614386246,132,58.2,0,0,2660.33207498637,0,0,31.6352129756108,37.3,20.6,64.0893470790378,12.309,0.700361010830325,1.09254218315476,0.859447004608295,0.988515901060071
"700","5_3_124_1985","DEN","5_3","5_3_1985","5_3_124",5,3,1985,5,"no","no","no","10",34.4000015258789,0,60,27.7999992370605,0,40,NA,4.16666666666667,20.7854634381824,138,60.3,2.09999999999999,0.419999999999999,2855.77840794783,195.446332961455,39.0892665922909,33.7326842208107,37.5,NA,62.1890547263682,12.375,0.70197904540163,1.1008228123554,0.85812356979405,0.974941607656518
"701","5_3_124_1991","DEN","5_3","5_3_1991","5_3_124",5,3,1991,6,"no","no","no","10",34.4000015258789,0,60,27.7999992370605,0,40,NA,4.16666666666667,16.2766414771656,143,63,2.7,0.45,3117.24531052447,261.466902576645,43.5778170961075,32.2054513121456,42.3768552593862,NA,67.2648496180733,13.9843622355974,0.709459459459459,1.14424233272132,0.9212359838997,1.04425232455509
"702","5_3_13_1980","DEN","5_3","5_3_1980","5_3_13",5,3,1980,0,"no","no","no","10",56.5999984741211,0,60,18.2999992370605,0,40,NA,4.16666666666667,20.45684468516,132,42.9,0,0,1445.4546338983,0,0,62.61890544976,37.8,26.5,88.1118881118881,12.474,0.516245487364621,0.861844408745936,0.870967741935484,0.985541597534961
"703","5_3_13_1985","DEN","5_3","5_3_1985","5_3_13",5,3,1985,5,"no","no","no","10",56.5999984741211,0,60,18.2999992370605,0,40,NA,4.16666666666667,20.5493449086727,138,43.5,0.600000000000001,0.12,1486.16967468882,40.7150407905237,8.14300815810475,68.4387320204739,37.7148281340447,NA,86.7007543311372,12.4458932842348,0.506402793946449,0.842511227899978,0.863039545401481,0.967050998295376
"704","5_3_13_1991","DEN","5_3","5_3_1991","5_3_13",5,3,1991,6,"no","no","no","10",56.5999984741211,0,60,18.2999992370605,0,40,NA,4.16666666666667,19.2859917864059,143,43.9,0.399999999999999,0.0666666666666664,1513.6271944812,27.4575197923746,4.5762532987291,73.1242767461321,38.9305137571679,NA,88.6799857794257,12.8470695398654,0.494369369369369,0.822567706374198,0.846315516460172,0.954847014295789
"705","5_3_137_1980","DEN","5_3","5_3_1980","5_3_137",5,3,1980,0,"no","no","no","10",31.3999996185303,0,60,18.7999992370605,0,40,NA,4.16666666666667,23.4570199262847,132,46.3,0,0,1683.65018889348,0,0,59.2318562351545,35.3,22.7,76.2419006479482,11.649,0.557160048134777,0.847007882719407,0.813364055299539,0.918351010606364
"706","5_3_137_1985","DEN","5_3","5_3_1985","5_3_137",5,3,1985,5,"no","no","no","10",31.3999996185303,0,60,18.7999992370605,0,40,NA,4.16666666666667,19.9466457486838,138,46.6,0.300000000000004,0.0600000000000009,1705.53923570736,21.889046813887,4.37780936277741,65.1821636207474,38.2803752549105,NA,82.1467280148294,12.6325238341205,0.542491268917346,0.820822582204922,0.875981127114657,0.979954838601277
"707","5_3_137_1991","DEN","5_3","5_3_1991","5_3_137",5,3,1991,6,"no","no","no","10",31.3999996185303,0,60,18.7999992370605,0,40,NA,4.16666666666667,18.4873731333152,143,47.9,1.3,0.216666666666666,1802.02540008074,96.4861643733766,16.0810273955628,68.3032279298414,39.7624851944643,NA,83.011451345437,13.1216201141732,0.539414414414414,0.825365762763311,0.864401852053572,0.968209156016699
"708","5_3_139_1980","DEN","5_3","5_3_1980","5_3_139",5,3,1980,0,"no","no","no","10",31,0,60,28.2999992370605,0,40,NA,4.16666666666667,21.7015182828175,132,45.7,0,0,1640.29621027394,0,0,61.3303648604284,36.7,24,80.3063457330416,12.111,0.549939831528279,0.837419961042589,0.845622119815668,0.961701269905261
"709","5_3_139_1985","DEN","5_3","5_3_1985","5_3_139",5,3,1985,5,"no","no","no","10",31,0,60,28.2999992370605,0,40,NA,4.16666666666667,19.8736702216732,138,47,1.3,0.259999999999999,1734.94454294496,94.6483326710263,18.9296665342053,64.459270061187,38.3505930552574,NA,81.5970065005477,12.6556957082349,0.547147846332945,0.837167751890902,0.877587941767904,0.986298084760395
"710","5_3_139_1991","DEN","5_3","5_3_1991","5_3_139",5,3,1991,6,"no","no","no","10",31,0,60,28.2999992370605,0,40,NA,4.16666666666667,18.4321053668747,143,48.2,1.2,0.2,1824.66842913149,89.7238861865246,14.9539810310874,67.5429494177033,39.8220535082673,NA,82.6183682744135,13.1412776577282,0.542792792792793,0.859361818571701,0.865696815397115,0.977020526471026
"711","5_3_146_1980","DEN","5_3","5_3_1980","5_3_146",5,3,1980,0,"no","no","no","10",29.5,0,60,22,0,40,NA,4.16666666666667,21.0089614386246,132,52.9,0,0,2197.86607443305,0,0,45.2140861772985,37.3,23.8,70.5103969754253,12.309,0.636582430806258,0.999309073974119,0.859447004608295,0.978232362968791
"712","5_3_146_1985","DEN","5_3","5_3_1985","5_3_146",5,3,1985,5,"no","no","no","10",29.5,0,60,22,0,40,NA,4.16666666666667,20.7854634381824,138,54.7,1.8,0.360000000000001,2349.98199071987,152.115916286818,30.4231832573636,49.1530510437852,37.5,NA,68.5557586837294,12.375,0.636786961583236,1.00855995122742,0.85812356979405,0.968886267661691
"713","5_3_146_1991","DEN","5_3","5_3_1991","5_3_146",5,3,1991,6,"no","no","no","10",29.5,0,60,22,0,40,NA,4.16666666666667,18.8291104897988,143,56.5,1.8,0.3,2507.1872871055,157.205296385633,26.2008827309389,51.2557517317564,39.4,NA,69.7345132743363,13.002,0.636261261261261,1.01322066818228,0.856521739130435,0.968033155556863
"714","5_3_147_1980","DEN","5_3","5_3_1980","5_3_147",5,3,1980,0,"no","no","no","10",29.7000007629395,0,60,15.3999996185303,0,40,NA,4.16666666666667,19.5164272712938,132,41.7,0,0,1365.72101235019,0,0,66.1490869346601,38.7,23,92.8057553956835,12.771,0.501805054151625,0.741070541279055,0.891705069124424,0.997818326061087
"715","5_3_147_1985","DEN","5_3","5_3_1985","5_3_147",5,3,1985,5,"no","no","no","10",29.7000007629395,0,60,15.3999996185303,0,40,NA,4.16666666666667,19.2173293622249,138,42.3,0.599999999999994,0.119999999999999,1405.30507978542,39.584067435231,7.91681348704619,70.2682417747843,39,NA,92.1985815602837,12.87,0.492433061699651,0.741772904764994,0.892448512585812,0.989129502260049
"716","5_3_147_1991","DEN","5_3","5_3_1991","5_3_147",5,3,1991,6,"no","no","no","10",29.7000007629395,0,60,15.3999996185303,0,40,NA,4.16666666666667,19.550678064195,143,42.7,0.400000000000006,0.0666666666666676,1432.00861734093,26.7035375555135,4.45058959258559,74.3600385788834,38.6660859145735,NA,90.5528944135211,12.7598083518093,0.480855855855856,0.720786954066655,0.840567085099424,0.938186675036683
"717","5_3_148_1980","DEN","5_3","5_3_1980","5_3_148",5,3,1980,0,"no","no","no","10",28.3999996185303,0,60,7.5,0,40,NA,4.16666666666667,17.6454780650315,132,71.7,0,0,4037.64556422831,0,0,5.91690832869449,40.7,22.1,56.7642956764296,13.431,0.862815884476534,1.31628295740509,0.93778801843318,1.05186078566506
"718","5_3_148_1985","DEN","5_3","5_3_1985","5_3_148",5,3,1985,5,"no","no","no","10",28.3999996185303,0,60,7.5,0,40,NA,4.16666666666667,16.4382278435901,138,74.8,3.09999999999999,0.619999999999999,4394.33414013526,356.688575906951,71.3377151813902,6.34174328524556,42.1680604615457,NA,56.3744123817456,13.9154599523101,0.870779976717113,1.33883761404722,0.964944175321412,1.06835833740902
"719","5_3_148_1991","DEN","5_3","5_3_1991","5_3_148",5,3,1991,6,"no","no","no","10",28.3999996185303,0,60,7.5,0,40,NA,4.16666666666667,14.7526579574227,143,78.8,4,0.666666666666667,4876.88277172665,482.548631591392,80.4247719318987,4.77556444515297,44.5118850842533,NA,56.4871638125042,14.6889220778036,0.887387387387387,1.37166392472005,0.967649675744637,1.08233947950869
"720","5_3_15_1980","DEN","5_3","5_3_1980","5_3_15",5,3,1980,0,"no","no","no","10",56.7000007629395,0,60,31.2000007629395,0,40,NA,4.16666666666667,17.0538157016173,132,67.3,0,0,3557.29604749443,0,0,9.16181356569452,41.4,23.8,61.5156017830609,13.662,0.809867629362214,1.31802144599022,0.953917050691244,1.06701030927835
"721","5_3_15_1985","DEN","5_3","5_3_1985","5_3_15",5,3,1985,5,"no","no","no","10",56.7000007629395,0,60,31.2000007629395,0,40,NA,4.16666666666667,16.805339774166,138,70.7,3.40000000000001,0.680000000000001,3925.80486576051,368.508818266083,73.7017636532167,9.8316862042409,41.7049375296037,NA,58.9885962229189,13.7626293847692,0.823050058207218,1.33753426803592,0.954346396558437,1.0662410765997
"722","5_3_15_1991","DEN","5_3","5_3_1991","5_3_15",5,3,1991,6,"no","no","no","10",56.7000007629395,0,60,31.2000007629395,0,40,NA,4.16666666666667,15.1761454068649,143,73.8,3.09999999999999,0.516666666666666,4277.6239730544,351.819107293886,58.6365178823143,8.80369163813937,43.8864431627637,NA,59.4667251527963,14.482526243712,0.831081081081081,1.35904208355105,0.954053112233993,1.07705197157763
"723","5_3_151_1980","DEN","5_3","5_3_1980","5_3_151",5,3,1980,0,"no","no","no","10",27.5,0,60,34.7000007629395,0,40,NA,4.16666666666667,19.4159567700766,132,57.9,0,0,2632.97665695524,0,0,34.9568221607437,38.8,22.4,67.0120898100173,12.804,0.696750902527076,1.04040195587976,0.894009216589862,1.00154878678369
"724","5_3_151_1985","DEN","5_3","5_3_1985","5_3_151",5,3,1985,5,"no","no","no","10",27.5,0,60,34.7000007629395,0,40,NA,4.16666666666667,19.4159567700766,138,59.8,1.9,0.38,2808.61524823581,175.638591280571,35.1277182561143,34.9225918907889,38.8,NA,64.8829431438127,12.804,0.69615832363213,1.0447674328093,0.887871853546911,0.986766568342569
"725","5_3_151_1991","DEN","5_3","5_3_1991","5_3_151",5,3,1991,6,"no","no","no","10",27.5,0,60,34.7000007629395,0,40,NA,4.16666666666667,16.5403156589085,143,60.8,1,0.166666666666667,2903.33426674154,94.7190185057325,15.7865030842887,39.7540963201299,42.0377271512222,NA,69.1409986039839,13.8724499599033,0.684684684684685,1.0363679439776,0.913863633722222,1.02212508253033
"726","5_3_160_1980","DEN","5_3","5_3_1980","5_3_160",5,3,1980,0,"no","no","no","10",27,0,60,2.70000004768372,0,40,NA,4.16666666666667,19.2173293622249,132,63.2,0,0,3137.06876016862,0,0,16.0490715077895,39,26.7,61.7088607594937,12.87,0.760529482551143,1.10679380047496,0.898617511520737,1.00205549845838
"727","5_3_160_1985","DEN","5_3","5_3_1985","5_3_160",5,3,1985,5,"no","no","no","10",27,0,60,2.70000004768372,0,40,NA,4.16666666666667,18.6393977399908,138,64.8,1.59999999999999,0.319999999999999,3297.91830403242,160.849543863797,32.1699087727594,18.5915133549545,39.6,NA,61.1111111111111,13.068,0.754365541327125,1.1298684572685,0.906178489702517,0.997259662659971
"728","5_3_160_1991","DEN","5_3","5_3_1991","5_3_160",5,3,1991,6,"no","no","no","10",27,0,60,2.70000004768372,0,40,NA,4.16666666666667,15.9195014157184,143,66.2,1.40000000000001,0.233333333333334,3441.96032719951,144.042023167093,24.0070038611821,21.3278438287236,42.8495625736801,NA,64.7274359119035,14.1403556493144,0.745495495495496,1.12900712994088,0.931512229862611,1.03598024449796
"729","5_3_163_1980","DEN","5_3","5_3_1980","5_3_163",5,3,1980,0,"no","no","no","10",24.6000003814697,0,60,12.1000003814697,0,40,NA,4.16666666666667,19.2173293622249,132,50.4,0,0,1995.03699873566,0,0,53.1757033570743,39,24.3,77.3809523809524,12.87,0.606498194945848,0.893787733233567,0.898617511520737,0.998240281554951
"730","5_3_163_1985","DEN","5_3","5_3_1985","5_3_163",5,3,1985,5,"no","no","no","10",24.6000003814697,0,60,12.1000003814697,0,40,NA,4.16666666666667,19.1960469459727,138,51,0.600000000000001,0.12,2042.82062299676,47.7836242611008,9.55672485222017,57.5048311236904,39.0216134162159,NA,76.5129674827763,12.8771324273512,0.593713620488941,0.882584790019961,0.892943098769242,0.985840185028246
"731","5_3_163_1991","DEN","5_3","5_3_1991","5_3_163",5,3,1991,6,"no","no","no","10",24.6000003814697,0,60,12.1000003814697,0,40,NA,4.16666666666667,17.7636588941244,143,52.1,1.1,0.183333333333334,2131.89262870767,89.0720057109049,14.8453342851508,61.0023989498554,40.5643864248916,NA,77.858707149504,13.3862475202142,0.586711711711712,0.878622515013018,0.881834487497643,0.981256450770625
"732","5_3_172_1980","DEN","5_3","5_3_1980","5_3_172",5,3,1980,0,"no","no","no","10",23.1000003814697,0,60,34.9000015258789,0,40,NA,4.16666666666667,16.9717276585537,132,65.9,0,0,3410.83499798407,0,0,10.6440202521505,41.5,23.8,62.9742033383915,13.695,0.793020457280385,1.07598421607052,0.956221198156682,1.0470984020185
"733","5_3_172_1985","DEN","5_3","5_3_1985","5_3_172",5,3,1985,5,"no","no","no","10",23.1000003814697,0,60,34.9000015258789,0,40,NA,4.16666666666667,16.7289885533436,138,67.4,1.5,0.3,3567.87536075539,157.04036277132,31.4080725542641,11.4674382316411,41.8,NA,62.0178041543027,13.794,0.784633294528522,1.0705845022641,0.956521739130435,1.04393201550622
"734","5_3_172_1991","DEN","5_3","5_3_1991","5_3_172",5,3,1991,6,"no","no","no","10",23.1000003814697,0,60,34.9000015258789,0,40,NA,4.16666666666667,15.6599306218371,143,68.7,1.3,0.216666666666666,3706.8358578053,138.96049704991,23.1600828416517,12.358730974911,43.2032289836149,NA,62.8867961915792,14.2570655645929,0.773648648648649,1.10982208499122,0.939200630078585,1.03783820264997
"735","5_3_174_1980","DEN","5_3","5_3_1980","5_3_174",5,3,1980,0,"no","no","no","10",23.2999992370605,0,60,23.6000003814697,0,40,NA,4.16666666666667,17.9085126212774,132,74.7,0,0,4382.59243759247,0,0,4.0908281463643,40.4,22.3,54.0829986613119,13.332,0.898916967509025,1.3270042088141,0.930875576036866,1.03231624830903
"736","5_3_174_1985","DEN","5_3","5_3_1985","5_3_174",5,3,1985,5,"no","no","no","10",23.2999992370605,0,60,23.6000003814697,0,40,NA,4.16666666666667,17.5590866253028,138,76.2,1.5,0.3,4560.36731187748,177.774874285013,35.5549748570025,4.44159023862995,40.8,NA,53.5433070866142,13.464,0.887077997671711,1.32106946072017,0.933638443935927,1.03405546900572
"737","5_3_174_1991","DEN","5_3","5_3_1991","5_3_174",5,3,1991,6,"no","no","no","10",23.2999992370605,0,60,23.6000003814697,0,40,NA,4.16666666666667,15.7350347812211,143,78.1,1.89999999999999,0.316666666666665,4790.62249144071,230.255179563229,38.3758632605382,6.80759893337241,43.1,NA,55.1856594110115,14.223,0.879504504504504,1.32338044250569,0.93695652173913,1.04588117033832
"738","5_3_179_1980","DEN","5_3","5_3_1980","5_3_179",5,3,1980,0,"no","no","no","10",21.7999992370605,0,60,19,0,40,NA,4.16666666666667,19.1191567035433,132,46.2,0,0,1676.38525588205,0,0,60.6318710038109,39.1,22.3,84.6320346320346,12.903,0.555956678700361,0.84943036329112,0.900921658986175,0.99893549073877
"739","5_3_179_1985","DEN","5_3","5_3_1985","5_3_179",5,3,1985,5,"no","no","no","10",21.7999992370605,0,60,19,0,40,NA,4.16666666666667,19.7483869459971,138,47.7,1.5,0.3,1787.00858719658,110.623331314531,22.1246662629062,62.2503802690322,38.4720483367902,NA,80.6541893853044,12.6957759511408,0.555296856810244,0.865618511702043,0.880367238828151,0.981870505692117
"740","5_3_179_1991","DEN","5_3","5_3_1991","5_3_179",5,3,1991,6,"no","no","no","10",21.7999992370605,0,60,19,0,40,NA,4.16666666666667,18.3774256937871,143,48.5,0.799999999999997,0.133333333333333,1847.45282985165,60.4442426550672,10.0740404425112,65.2431399706582,39.8812522127804,NA,82.2293860057328,13.1608132302175,0.546171171171171,0.862615868037334,0.866983743756096,0.97705967389543
"741","5_3_18_1980","DEN","5_3","5_3_1980","5_3_18",5,3,1980,0,"no","no","no","10",57.9000015258789,0,60,39.2000007629395,0,40,NA,4.16666666666667,16.890230884768,132,63.4,0,0,3156.95504166585,0,0,13.4224218875389,41.6,28.6,65.615141955836,13.728,0.762936221419976,1.16629990353632,0.95852534562212,1.05349794238683
"742","5_3_18_1985","DEN","5_3","5_3_1985","5_3_18",5,3,1985,5,"no","no","no","10",57.9000015258789,0,60,39.2000007629395,0,40,NA,4.16666666666667,17.3122356455912,138,65.6,2.2,0.439999999999999,3379.85104043804,222.895998772196,44.5791997544391,14.3795506318556,41.0898490996586,NA,62.636965090943,13.5596502028873,0.763678696158324,1.16437082077802,0.940271146445277,1.03708938501117
"743","5_3_18_1991","DEN","5_3","5_3_1991","5_3_18",5,3,1991,6,"no","no","no","10",57.9000015258789,0,60,39.2000007629395,0,40,NA,4.16666666666667,15.7515391990387,143,67.8,2.2,0.366666666666667,3610.34969343193,230.498652993883,38.4164421656471,13.9032459156632,43.0774140535808,NA,63.5360089285853,14.2155466376817,0.763513513513513,1.17003574249088,0.93646552290393,1.03982057373384
"744","5_3_180_1980","DEN","5_3","5_3_1980","5_3_180",5,3,1980,0,"no","no","no","10",21.6000003814697,0,60,26.7999992370605,0,40,NA,4.16666666666667,19.7197220171658,132,50.2,0,0,1979.23478768811,0,0,54.0069687732142,38.5,25.7,76.6932270916335,12.705,0.604091456077016,0.862927235884551,0.887096774193548,0.979068857589984
"745","5_3_180_1985","DEN","5_3","5_3_1985","5_3_180",5,3,1985,5,"no","no","no","10",21.6000003814697,0,60,26.7999992370605,0,40,NA,4.16666666666667,19.1018571141517,138,51.6,1.4,0.28,2091.16973393551,111.934946247404,22.3869892494808,56.6335104012173,39.1177014429009,NA,75.8094989203506,12.9088414761573,0.60069848661234,0.863812098491775,0.895141909448533,0.986900879367622
"746","5_3_180_1991","DEN","5_3","5_3_1991","5_3_180",5,3,1991,6,"no","no","no","10",21.6000003814697,0,60,26.7999992370605,0,40,NA,4.16666666666667,17.6999216433856,143,52.5,0.899999999999999,0.15,2164.75368786422,73.5839539287067,12.2639923214511,60.1004182465787,40.6373567788156,NA,77.4044891025059,13.4103277370091,0.591216216216216,0.858665824688751,0.88342079953947,0.978963930068505
"747","5_3_192_1980","DEN","5_3","5_3_1980","5_3_192",5,3,1980,0,"no","no","no","10",20.7999992370605,0,60,4.19999980926514,0,40,NA,4.16666666666667,18.9250548465474,132,61.5,0,0,2970.57220351,0,0,19.9131388419192,39.3,23,63.9024390243902,12.969,0.740072202166065,1.10413157717278,0.905529953917051,1
"748","5_3_192_1985","DEN","5_3","5_3_1985","5_3_192",5,3,1985,5,"no","no","no","10",20.7999992370605,0,60,4.19999980926514,0,40,NA,4.16666666666667,17.5175109448315,138,63.7,2.2,0.440000000000001,3186.90227363619,216.330070126193,43.2660140252387,21.3018733294539,40.8483882235906,NA,64.1261981532034,13.4799681137849,0.741559953434226,1.11192061718929,0.934745725940288,1.02954111686405
"749","5_3_192_1991","DEN","5_3","5_3_1991","5_3_192",5,3,1991,6,"no","no","no","10",20.7999992370605,0,60,4.19999980926514,0,40,NA,4.16666666666667,15.9517497645304,143,65.9,2.2,0.366666666666667,3410.83499798407,223.932724347881,37.3221207246468,22.7619939650567,42.8062279317269,NA,64.9563398053519,14.1260552174699,0.742117117117117,1.11716633803801,0.930570172428846,1.03116899480069
