"","PLOT_ID_time","AGE","INVENTORY_ID","site","plot","Nr","Artcode","x","y","z","year","dbh","height","hcb","removed","reason","observation","PLOT_ID","TREE_ID","TREE_ID_time","thinned","dead"
"456","5_2_1980",132,"DEN",5,2,228,10,17,30.1000003814697,NA,1980,67.1,42.9,26.7,0,NA,NA,"5_2","5_2_228","5_2_228_1980",0,0
"457","5_2_1980",132,"DEN",5,2,232,10,17.2999992370605,11.3999996185303,NA,1980,49.3,39.3,25.8,0,NA,NA,"5_2","5_2_232","5_2_232_1980",0,0
"458","5_2_1980",132,"DEN",5,2,234,10,17.5,1.89999997615814,NA,1980,38,37.7,22.4,0,NA,NA,"5_2","5_2_234","5_2_234_1980",0,0
"459","5_2_1980",132,"DEN",5,2,237,10,15.8000001907349,16,NA,1980,53.8,38,25.7,0,NA,NA,"5_2","5_2_237","5_2_237_1980",0,0
"460","5_2_1980",132,"DEN",5,2,238,10,15.6000003814697,24,NA,1980,51.3,39.3,24.8,0,NA,NA,"5_2","5_2_238","5_2_238_1980",0,0
"461","5_2_1980",132,"DEN",5,2,243,10,13.6000003814697,43.0999984741211,NA,1980,54.6,41.2,25.4,0,NA,NA,"5_2","5_2_243","5_2_243_1980",0,0
"462","5_2_1980",132,"DEN",5,2,244,10,13.8999996185303,28.7000007629395,NA,1980,51.6,39.9,28.6,0,NA,NA,"5_2","5_2_244","5_2_244_1980",0,0
"463","5_2_1980",132,"DEN",5,2,246,10,14.1000003814697,21,NA,1980,48.1,38.7,27,0,NA,NA,"5_2","5_2_246","5_2_246_1980",0,0
"464","5_2_1980",132,"DEN",5,2,247,10,14.3000001907349,14.5,NA,1980,48.4,40.1,28.8,0,NA,NA,"5_2","5_2_247","5_2_247_1980",0,0
"465","5_2_1980",132,"DEN",5,2,248,10,14.3999996185303,9.89999961853027,NA,1980,51.6,40.5,28,0,NA,NA,"5_2","5_2_248","5_2_248_1980",0,0
"466","5_2_1980",132,"DEN",5,2,254,10,12.5,17.7999992370605,NA,1980,55.4,39.3,25.7,0,NA,NA,"5_2","5_2_254","5_2_254_1980",0,0
"467","5_2_1980",132,"DEN",5,2,259,10,12.1999998092651,39.7999992370605,NA,1980,54.1,39.8,27.3,0,NA,NA,"5_2","5_2_259","5_2_259_1980",0,0
"468","5_2_1980",132,"DEN",5,2,261,10,10.6000003814697,35.0999984741211,NA,1980,48.9,39.9,27,0,NA,NA,"5_2","5_2_261","5_2_261_1980",0,0
"469","5_2_1980",132,"DEN",5,2,262,10,10.6000003814697,33.4000015258789,NA,1980,52.5,39.7,26.3,0,NA,NA,"5_2","5_2_262","5_2_262_1980",0,0
"470","5_2_1980",132,"DEN",5,2,267,10,10.3999996185303,14,NA,1980,65.1,44.6,28,0,NA,NA,"5_2","5_2_267","5_2_267_1980",0,0
"471","5_2_1980",132,"DEN",5,2,269,10,11,4.69999980926514,NA,1980,52,38.4,23,0,NA,NA,"5_2","5_2_269","5_2_269_1980",0,0
"472","5_2_1980",132,"DEN",5,2,279,10,8.80000019073486,25.5,NA,1980,47.9,39.7,25.7,0,NA,NA,"5_2","5_2_279","5_2_279_1980",0,0
"473","5_2_1980",132,"DEN",5,2,285,10,7.19999980926514,34.9000015258789,NA,1980,48,38.3,23.5,0,NA,NA,"5_2","5_2_285","5_2_285_1980",0,0
"474","5_2_1980",132,"DEN",5,2,291,10,7.5,18.8999996185303,NA,1980,30.6,35,25.3,0,NA,NA,"5_2","5_2_291","5_2_291_1980",0,0
"475","5_2_1980",132,"DEN",5,2,301,10,5.59999990463257,41.2000007629395,NA,1980,36.8,36.5,27.5,0,NA,NA,"5_2","5_2_301","5_2_301_1980",0,0
"476","5_2_1980",132,"DEN",5,2,302,10,4,31.7000007629395,NA,1980,60.5,40.9,26.6,0,NA,NA,"5_2","5_2_302","5_2_302_1980",0,0
"477","5_2_1980",132,"DEN",5,2,303,10,4.30000019073486,26.8999996185303,NA,1980,55.9,43.3,25,0,NA,NA,"5_2","5_2_303","5_2_303_1980",0,0
"478","5_2_1980",132,"DEN",5,2,308,10,4.59999990463257,9.69999980926514,NA,1980,39.2,34.7,24.3,0,NA,NA,"5_2","5_2_308","5_2_308_1980",0,0
"479","5_2_1980",132,"DEN",5,2,309,10,3,12.6000003814697,NA,1980,39.9,37.8,26.4,0,NA,NA,"5_2","5_2_309","5_2_309_1980",0,0
"480","5_2_1980",132,"DEN",5,2,310,10,3,15.6999998092651,NA,1980,65.5,39.7,25.6,0,NA,NA,"5_2","5_2_310","5_2_310_1980",0,0
"481","5_2_1980",132,"DEN",5,2,311,10,2.79999995231628,23.7000007629395,NA,1980,49.5,39.8,25.6,0,NA,NA,"5_2","5_2_311","5_2_311_1980",0,0
"482","5_2_1980",132,"DEN",5,2,314,10,2.59999990463257,36.5,NA,1980,46.2,38.7,25.4,0,NA,NA,"5_2","5_2_314","5_2_314_1980",0,0
"483","5_2_1980",132,"DEN",5,2,317,10,2.5,42.7000007629395,NA,1980,44,36.9,27.5,0,NA,NA,"5_2","5_2_317","5_2_317_1980",0,0
"484","5_2_1980",132,"DEN",5,2,325,10,1.20000004768372,20.6000003814697,NA,1980,62.9,43,21.9,0,NA,NA,"5_2","5_2_325","5_2_325_1980",0,0
"485","5_2_1980",132,"DEN",5,2,329,10,2.29999995231628,3.90000009536743,NA,1980,58.2,42.9,24,0,NA,NA,"5_2","5_2_329","5_2_329_1980",0,0
"486","5_2_1980",132,"DEN",5,2,274,10,8,3.20000004768372,NA,1980,49.5,38.6849861848153,NA,0,NA,NA,"5_2","5_2_274","5_2_274_1980",0,0
"487","5_2_1985",138,"DEN",5,2,1,10,53.4000015258789,4.80000019073486,NA,1985,49.6,39.4,NA,0,NA,NA,"5_2","5_2_1","5_2_1_1985",0,0
"488","5_2_1985",138,"DEN",5,2,2,10,53.5,9.39999961853027,NA,1985,57.9,42.8,NA,0,NA,NA,"5_2","5_2_2","5_2_2_1985",0,0
"489","5_2_1985",138,"DEN",5,2,15,10,51.7999992370605,35.2000007629395,NA,1985,45,36,NA,0,NA,NA,"5_2","5_2_15","5_2_15_1985",0,0
"490","5_2_1985",138,"DEN",5,2,20,10,50.2999992370605,6.19999980926514,NA,1985,55.8,41.4,NA,0,NA,NA,"5_2","5_2_20","5_2_20_1985",0,0
"491","5_2_1985",138,"DEN",5,2,21,10,50.7000007629395,10.8000001907349,NA,1985,54.4,40,NA,0,NA,NA,"5_2","5_2_21","5_2_21_1985",0,0
"492","5_2_1985",138,"DEN",5,2,33,10,48.9000015258789,30.5,NA,1985,47.6,36.8,NA,0,NA,NA,"5_2","5_2_33","5_2_33_1985",0,0
"493","5_2_1985",138,"DEN",5,2,35,10,49.2999992370605,19.3999996185303,NA,1985,57.4,38.8,NA,0,NA,NA,"5_2","5_2_35","5_2_35_1985",0,0
"494","5_2_1985",138,"DEN",5,2,54,10,45.9000015258789,25.7000007629395,NA,1985,51.6,38.5,NA,0,NA,NA,"5_2","5_2_54","5_2_54_1985",0,0
"495","5_2_1985",138,"DEN",5,2,57,10,46.0999984741211,13,NA,1985,62.8,40.8,NA,0,NA,NA,"5_2","5_2_57","5_2_57_1985",0,0
"496","5_2_1985",138,"DEN",5,2,66,10,44.4000015258789,24,NA,1985,51.2,38,NA,0,NA,NA,"5_2","5_2_66","5_2_66_1985",0,0
"497","5_2_1985",138,"DEN",5,2,78,10,42.7999992370605,21.1000003814697,NA,1985,37.8,36.6,NA,0,NA,NA,"5_2","5_2_78","5_2_78_1985",0,0
"498","5_2_1985",138,"DEN",5,2,80,10,42.9000015258789,9.80000019073486,NA,1985,61,40.7,NA,0,NA,NA,"5_2","5_2_80","5_2_80_1985",0,0
"499","5_2_1985",138,"DEN",5,2,86,10,40.5999984741211,41.5999984741211,NA,1985,57,39.2,NA,0,NA,NA,"5_2","5_2_86","5_2_86_1985",0,0
"500","5_2_1985",138,"DEN",5,2,88,10,39.4000015258789,38.2999992370605,NA,1985,56.8,38.3,NA,0,NA,NA,"5_2","5_2_88","5_2_88_1985",0,0
"501","5_2_1985",138,"DEN",5,2,91,10,39.5,24.1000003814697,NA,1985,68.8,42.9,NA,0,NA,NA,"5_2","5_2_91","5_2_91_1985",0,0
"502","5_2_1985",138,"DEN",5,2,100,10,37.7999992370605,11.3000001907349,NA,1985,61.3,42.8,NA,0,NA,NA,"5_2","5_2_100","5_2_100_1985",0,0
"503","5_2_1985",138,"DEN",5,2,108,10,35.9000015258789,35.0999984741211,NA,1985,58.5,40.4,NA,0,NA,NA,"5_2","5_2_108","5_2_108_1985",0,0
"504","5_2_1985",138,"DEN",5,2,122,10,32.7000007629395,43.4000015258789,NA,1985,57.6,37,NA,0,NA,NA,"5_2","5_2_122","5_2_122_1985",0,0
"505","5_2_1985",138,"DEN",5,2,127,10,32.7000007629395,33.7000007629395,NA,1985,37,34.4,NA,0,NA,NA,"5_2","5_2_127","5_2_127_1985",0,0
"506","5_2_1985",138,"DEN",5,2,130,10,33.0999984741211,25.7999992370605,NA,1985,47,36.2,NA,0,NA,NA,"5_2","5_2_130","5_2_130_1985",0,0
"507","5_2_1985",138,"DEN",5,2,135,10,33.4000015258789,11.6000003814697,NA,1985,61.5,39.6,NA,0,NA,NA,"5_2","5_2_135","5_2_135_1985",0,0
"508","5_2_1985",138,"DEN",5,2,148,10,29.7999992370605,25.7000007629395,NA,1985,63,41.5,NA,0,NA,NA,"5_2","5_2_148","5_2_148_1985",0,0
"509","5_2_1985",138,"DEN",5,2,155,10,30.1000003814697,1.89999997615814,NA,1985,48.8,38.2,NA,0,NA,NA,"5_2","5_2_155","5_2_155_1985",0,0
"510","5_2_1985",138,"DEN",5,2,160,10,27.8999996185303,35.2000007629395,NA,1985,40.6,33.5,NA,0,NA,NA,"5_2","5_2_160","5_2_160_1985",0,0
"511","5_2_1985",138,"DEN",5,2,168,10,26.7000007629395,22.5,NA,1985,54.9,38.3,NA,0,NA,NA,"5_2","5_2_168","5_2_168_1985",0,0
"512","5_2_1985",138,"DEN",5,2,170,10,26.7999992370605,17.7999992370605,NA,1985,60.4,38.9,NA,0,NA,NA,"5_2","5_2_170","5_2_170_1985",0,0
"513","5_2_1985",138,"DEN",5,2,172,10,27.1000003814697,8.10000038146973,NA,1985,73.6,40.9,NA,0,NA,NA,"5_2","5_2_172","5_2_172_1985",0,0
"514","5_2_1985",138,"DEN",5,2,194,10,22,14.6000003814697,NA,1985,54.7,40.7,NA,0,NA,NA,"5_2","5_2_194","5_2_194_1985",0,0
"515","5_2_1985",138,"DEN",5,2,198,10,23.5,8.5,NA,1985,46,40,NA,0,NA,NA,"5_2","5_2_198","5_2_198_1985",0,0
"516","5_2_1985",138,"DEN",5,2,206,10,21.3999996185303,42.9000015258789,NA,1985,73.6,41.9,NA,0,NA,NA,"5_2","5_2_206","5_2_206_1985",0,0
"517","5_2_1985",138,"DEN",5,2,221,10,18.7999992370605,9.30000019073486,NA,1985,44.8,38.1,NA,0,NA,NA,"5_2","5_2_221","5_2_221_1985",0,0
"518","5_2_1985",138,"DEN",5,2,228,10,17,30.1000003814697,NA,1985,69,42.9,NA,0,NA,NA,"5_2","5_2_228","5_2_228_1985",0,0
"519","5_2_1985",138,"DEN",5,2,244,10,13.8999996185303,28.7000007629395,NA,1985,53.5,40.3,NA,0,NA,NA,"5_2","5_2_244","5_2_244_1985",0,0
"520","5_2_1985",138,"DEN",5,2,248,10,14.3999996185303,9.89999961853027,NA,1985,54.3,40.9,NA,0,NA,NA,"5_2","5_2_248","5_2_248_1985",0,0
"521","5_2_1985",138,"DEN",5,2,267,10,10.3999996185303,14,NA,1985,66.6,44.6,NA,0,NA,NA,"5_2","5_2_267","5_2_267_1985",0,0
"522","5_2_1985",138,"DEN",5,2,4,10,53.2999992370605,14.1999998092651,NA,1985,41.6,36.2450592393626,NA,0,NA,NA,"5_2","5_2_4","5_2_4_1985",0,0
"523","5_2_1985",138,"DEN",5,2,8,10,53.5,30.3999996185303,NA,1985,61.3,40.8020921107916,NA,0,NA,NA,"5_2","5_2_8","5_2_8_1985",0,0
"524","5_2_1985",138,"DEN",5,2,10,10,53,39.9000015258789,NA,1985,51.6,38.7772602859935,NA,0,NA,NA,"5_2","5_2_10","5_2_10_1985",0,0
"525","5_2_1985",138,"DEN",5,2,18,10,52,24,NA,1985,47.4,37.7792983592366,NA,0,NA,NA,"5_2","5_2_18","5_2_18_1985",0,0
"526","5_2_1985",138,"DEN",5,2,22,10,50.9000015258789,16,NA,1985,45.6,37.324223420625,NA,0,NA,NA,"5_2","5_2_22","5_2_22_1985",0,0
"527","5_2_1985",138,"DEN",5,2,28,10,49.7999992370605,43.5,NA,1985,51,38.6397776140592,NA,0,NA,NA,"5_2","5_2_28","5_2_28_1985",0,0
"528","5_2_1985",138,"DEN",5,2,47,10,46.7000007629395,35.4000015258789,NA,1985,42.8,36.5793367735811,NA,0,NA,NA,"5_2","5_2_47","5_2_47_1985",0,0
"529","5_2_1985",138,"DEN",5,2,48,10,47,37.5,NA,1985,49,38.1695295296071,NA,0,NA,NA,"5_2","5_2_48","5_2_48_1985",0,0
"530","5_2_1985",138,"DEN",5,2,61,10,44.5999984741211,6.5,NA,1985,48.3,38.0003951806542,NA,0,NA,NA,"5_2","5_2_61","5_2_61_1985",0,0
"531","5_2_1985",138,"DEN",5,2,74,10,42.5,35.4000015258789,NA,1985,42.9,36.6067688384244,NA,0,NA,NA,"5_2","5_2_74","5_2_74_1985",0,0
"532","5_2_1985",138,"DEN",5,2,75,10,42.5999984741211,30.6000003814697,NA,1985,43,36.6341370334431,NA,0,NA,NA,"5_2","5_2_75","5_2_75_1985",0,0
"533","5_2_1985",138,"DEN",5,2,81,10,42.9000015258789,1.60000002384186,NA,1985,64.6,41.4184412883934,NA,0,NA,NA,"5_2","5_2_81","5_2_81_1985",0,0
"534","5_2_1985",138,"DEN",5,2,89,10,39.0999984741211,33.7999992370605,NA,1985,57,39.9471942962993,NA,0,NA,NA,"5_2","5_2_89","5_2_89_1985",0,0
"535","5_2_1985",138,"DEN",5,2,90,10,39.4000015258789,28.6000003814697,NA,1985,52.3,38.9356504421709,NA,0,NA,NA,"5_2","5_2_90","5_2_90_1985",0,0
"536","5_2_1985",138,"DEN",5,2,96,10,39.7999992370605,1.60000002384186,NA,1985,54.4,39.3984043380042,NA,0,NA,NA,"5_2","5_2_96","5_2_96_1985",0,0
"537","5_2_1985",138,"DEN",5,2,97,10,38,3.29999995231628,NA,1985,33.6,33.7345737622746,NA,0,NA,NA,"5_2","5_2_97","5_2_97_1985",0,0
"538","5_2_1985",138,"DEN",5,2,109,10,35.7000007629395,30.5,NA,1985,50.6,38.5472209590717,NA,0,NA,NA,"5_2","5_2_109","5_2_109_1985",0,0
"539","5_2_1985",138,"DEN",5,2,111,10,36.0999984741211,21,NA,1985,43.6,36.7970214104554,NA,0,NA,NA,"5_2","5_2_111","5_2_111_1985",0,0
"540","5_2_1985",138,"DEN",5,2,112,10,36.2999992370605,17.6000003814697,NA,1985,54.8,39.4845192612559,NA,0,NA,NA,"5_2","5_2_112","5_2_112_1985",0,0
"541","5_2_1985",138,"DEN",5,2,113,10,36.2999992370605,14.3999996185303,NA,1985,43.8,36.8508184583641,NA,0,NA,NA,"5_2","5_2_113","5_2_113_1985",0,0
"542","5_2_1985",138,"DEN",5,2,121,10,34.0999984741211,38.2999992370605,NA,1985,45,37.1685306219651,NA,0,NA,NA,"5_2","5_2_121","5_2_121_1985",0,0
"543","5_2_1985",138,"DEN",5,2,138,10,31.6000003814697,5.09999990463257,NA,1985,61.5,40.8403808562109,NA,0,NA,NA,"5_2","5_2_138","5_2_138_1985",0,0
"544","5_2_1985",138,"DEN",5,2,144,10,29.3999996185303,41.4000015258789,NA,1985,32.9,33.4870986332183,NA,0,NA,NA,"5_2","5_2_144","5_2_144_1985",0,0
"545","5_2_1985",138,"DEN",5,2,147,10,29.7000007629395,28.6000003814697,NA,1985,46.7,37.6044121552784,NA,0,NA,NA,"5_2","5_2_147","5_2_147_1985",0,0
"546","5_2_1985",138,"DEN",5,2,171,10,26.7999992370605,14.6999998092651,NA,1985,49.2,38.2174099805366,NA,0,NA,NA,"5_2","5_2_171","5_2_171_1985",0,0
"547","5_2_1985",138,"DEN",5,2,184,10,24.7000007629395,28.7999992370605,NA,1985,58,40.1516278743337,NA,0,NA,NA,"5_2","5_2_184","5_2_184_1985",0,0
"548","5_2_1985",138,"DEN",5,2,185,10,24.6000003814697,34,NA,1985,31.5,32.9759470383296,NA,0,NA,NA,"5_2","5_2_185","5_2_185_1985",0,0
"549","5_2_1985",138,"DEN",5,2,187,10,24.7000007629395,38.2000007629395,NA,1985,50.5,38.5239674708741,NA,0,NA,NA,"5_2","5_2_187","5_2_187_1985",0,0
"550","5_2_1985",138,"DEN",5,2,195,10,23.2999992370605,22.6000003814697,NA,1985,60.4,40.6282323923328,NA,0,NA,NA,"5_2","5_2_195","5_2_195_1985",0,0
"551","5_2_1985",138,"DEN",5,2,204,10,21.7999992370605,33.5,NA,1985,49.4,38.2650961897518,NA,0,NA,NA,"5_2","5_2_204","5_2_204_1985",0,0
"552","5_2_1985",138,"DEN",5,2,207,10,20.1000003814697,39.7999992370605,NA,1985,64.7,41.4366232478584,NA,0,NA,NA,"5_2","5_2_207","5_2_207_1985",0,0
"553","5_2_1985",138,"DEN",5,2,217,10,20.3999996185303,14.6999998092651,NA,1985,56.3,39.8019454205393,NA,0,NA,NA,"5_2","5_2_217","5_2_217_1985",0,0
"554","5_2_1985",138,"DEN",5,2,219,10,20.7999992370605,4.80000019073486,NA,1985,49,38.1695295296071,NA,0,NA,NA,"5_2","5_2_219","5_2_219_1985",0,0
"555","5_2_1985",138,"DEN",5,2,220,10,19,3.09999990463257,NA,1985,50.2,38.4539297197759,NA,0,NA,NA,"5_2","5_2_220","5_2_220_1985",0,0
"556","5_2_1985",138,"DEN",5,2,227,10,16.6000003814697,38.2999992370605,NA,1985,53,39.0919346838584,NA,0,NA,NA,"5_2","5_2_227","5_2_227_1985",0,0
"557","5_2_1985",138,"DEN",5,2,232,10,17.2999992370605,11.3999996185303,NA,1985,50,38.4070049690341,NA,0,NA,NA,"5_2","5_2_232","5_2_232_1985",0,0
"558","5_2_1985",138,"DEN",5,2,234,10,17.5,1.89999997615814,NA,1985,38.6,35.3652496436631,NA,0,NA,NA,"5_2","5_2_234","5_2_234_1985",0,0
"559","5_2_1985",138,"DEN",5,2,237,10,15.8000001907349,16,NA,1985,54.8,39.4845192612559,NA,0,NA,NA,"5_2","5_2_237","5_2_237_1985",0,0
"560","5_2_1985",138,"DEN",5,2,238,10,15.6000003814697,24,NA,1985,51.9,38.845403285239,NA,0,NA,NA,"5_2","5_2_238","5_2_238_1985",0,0
"561","5_2_1985",138,"DEN",5,2,243,10,13.6000003814697,43.0999984741211,NA,1985,55.7,39.6760017037422,NA,0,NA,NA,"5_2","5_2_243","5_2_243_1985",0,0
"562","5_2_1985",138,"DEN",5,2,246,10,14.1000003814697,21,NA,1985,49.5,38.2888669449719,NA,0,NA,NA,"5_2","5_2_246","5_2_246_1985",0,0
"563","5_2_1985",138,"DEN",5,2,247,10,14.3000001907349,14.5,NA,1985,49,38.1695295296071,NA,0,NA,NA,"5_2","5_2_247","5_2_247_1985",0,0
"564","5_2_1985",138,"DEN",5,2,254,10,12.5,17.7999992370605,NA,1985,57.3,40.0088985558413,NA,0,NA,NA,"5_2","5_2_254","5_2_254_1985",0,0
"565","5_2_1985",138,"DEN",5,2,259,10,12.1999998092651,39.7999992370605,NA,1985,55,39.5273412920408,NA,0,NA,NA,"5_2","5_2_259","5_2_259_1985",0,0
"566","5_2_1985",138,"DEN",5,2,261,10,10.6000003814697,35.0999984741211,NA,1985,50.2,38.4539297197759,NA,0,NA,NA,"5_2","5_2_261","5_2_261_1985",0,0
"567","5_2_1985",138,"DEN",5,2,262,10,10.6000003814697,33.4000015258789,NA,1985,54.5,39.4199922861298,NA,0,NA,NA,"5_2","5_2_262","5_2_262_1985",0,0
"568","5_2_1985",138,"DEN",5,2,269,10,11,4.69999980926514,NA,1985,54.2,39.3551091345443,NA,0,NA,NA,"5_2","5_2_269","5_2_269_1985",0,0
"569","5_2_1985",138,"DEN",5,2,274,10,8,3.20000004768372,NA,1985,50,38.4070049690341,NA,0,NA,NA,"5_2","5_2_274","5_2_274_1985",0,0
"570","5_2_1985",138,"DEN",5,2,279,10,8.80000019073486,25.5,NA,1985,49.3,38.2412772668085,NA,0,NA,NA,"5_2","5_2_279","5_2_279_1985",0,0
"571","5_2_1985",138,"DEN",5,2,285,10,7.19999980926514,34.9000015258789,NA,1985,48.8,38.1214532480677,NA,0,NA,NA,"5_2","5_2_285","5_2_285_1985",0,0
"572","5_2_1985",138,"DEN",5,2,291,10,7.5,18.8999996185303,NA,1985,30.8,32.711786832731,NA,0,NA,NA,"5_2","5_2_291","5_2_291_1985",0,0
"573","5_2_1985",138,"DEN",5,2,301,10,5.59999990463257,41.2000007629395,NA,1985,38,35.1811001680746,NA,0,NA,NA,"5_2","5_2_301","5_2_301_1985",0,0
"574","5_2_1985",138,"DEN",5,2,302,10,4,31.7000007629395,NA,1985,62.3,40.9923007020377,NA,0,NA,NA,"5_2","5_2_302","5_2_302_1985",0,0
"575","5_2_1985",138,"DEN",5,2,303,10,4.30000019073486,26.8999996185303,NA,1985,57.2,39.9883664380437,NA,0,NA,NA,"5_2","5_2_303","5_2_303_1985",0,0
"576","5_2_1985",138,"DEN",5,2,308,10,4.59999990463257,9.69999980926514,NA,1985,39.5,35.6361751066862,NA,0,NA,NA,"5_2","5_2_308","5_2_308_1985",0,0
"577","5_2_1985",138,"DEN",5,2,309,10,3,12.6000003814697,NA,1985,41,36.0742867279862,NA,0,NA,NA,"5_2","5_2_309","5_2_309_1985",0,0
"578","5_2_1985",138,"DEN",5,2,310,10,3,15.6999998092651,NA,1985,66.7,41.7944784170389,NA,0,NA,NA,"5_2","5_2_310","5_2_310_1985",0,0
"579","5_2_1985",138,"DEN",5,2,311,10,2.79999995231628,23.7000007629395,NA,1985,50.4,38.5006678904993,NA,0,NA,NA,"5_2","5_2_311","5_2_311_1985",0,0
"580","5_2_1985",138,"DEN",5,2,314,10,2.59999990463257,36.5,NA,1985,47.3,37.7544733564499,NA,0,NA,NA,"5_2","5_2_314","5_2_314_1985",0,0
"581","5_2_1985",138,"DEN",5,2,317,10,2.5,42.7000007629395,NA,1985,44.4,37.0107479247398,NA,0,NA,NA,"5_2","5_2_317","5_2_317_1985",0,0
"582","5_2_1985",138,"DEN",5,2,325,10,1.20000004768372,20.6000003814697,NA,1985,64.3,41.3637260563947,NA,0,NA,NA,"5_2","5_2_325","5_2_325_1985",0,0
"583","5_2_1985",138,"DEN",5,2,329,10,2.29999995231628,3.90000009536743,NA,1985,59.6,40.4715016110284,NA,0,NA,NA,"5_2","5_2_329","5_2_329_1985",0,0
"584","5_2_1991",143,"DEN",5,2,1,10,53.4000015258789,4.80000019073486,NA,1991,50.2,41.4,NA,0,NA,NA,"5_2","5_2_1","5_2_1_1991",0,0
"585","5_2_1991",143,"DEN",5,2,2,10,53.5,9.39999961853027,NA,1991,59.3,44.1,NA,0,NA,NA,"5_2","5_2_2","5_2_2_1991",0,0
"586","5_2_1991",143,"DEN",5,2,33,10,48.9000015258789,30.5,NA,1991,48.2,39.8,NA,0,NA,NA,"5_2","5_2_33","5_2_33_1991",0,0
"587","5_2_1991",143,"DEN",5,2,78,10,42.7999992370605,21.1000003814697,NA,1991,38,39.4,NA,0,NA,NA,"5_2","5_2_78","5_2_78_1991",0,0
"588","5_2_1991",143,"DEN",5,2,91,10,39.5,24.1000003814697,NA,1991,71.5,45.9,NA,0,NA,NA,"5_2","5_2_91","5_2_91_1991",0,0
"589","5_2_1991",143,"DEN",5,2,127,10,32.7000007629395,33.7000007629395,NA,1991,37.5,34.8,NA,0,NA,NA,"5_2","5_2_127","5_2_127_1991",0,0
"590","5_2_1991",143,"DEN",5,2,135,10,33.4000015258789,11.6000003814697,NA,1991,63.5,42,NA,0,NA,NA,"5_2","5_2_135","5_2_135_1991",0,0
"591","5_2_1991",143,"DEN",5,2,155,10,30.1000003814697,1.89999997615814,NA,1991,52.2,41.3,NA,0,NA,NA,"5_2","5_2_155","5_2_155_1991",0,0
"592","5_2_1991",143,"DEN",5,2,228,10,17,30.1000003814697,NA,1991,70.8,44.6,NA,0,NA,NA,"5_2","5_2_228","5_2_228_1991",0,0
"593","5_2_1991",143,"DEN",5,2,267,10,10.3999996185303,14,NA,1991,68.5,45.1,NA,0,"SVL",NA,"5_2","5_2_267","5_2_267_1991",0,0
"594","5_2_1991",143,"DEN",5,2,4,10,53.2999992370605,14.1999998092651,NA,1991,42.4,38.6196029839076,NA,0,NA,NA,"5_2","5_2_4","5_2_4_1991",0,0
"595","5_2_1991",143,"DEN",5,2,8,10,53.5,30.3999996185303,NA,1991,62.9,43.6459106693241,NA,0,NA,NA,"5_2","5_2_8","5_2_8_1991",0,0
"596","5_2_1991",143,"DEN",5,2,10,10,53,39.9000015258789,NA,1991,52.1,41.2451316970502,NA,0,NA,NA,"5_2","5_2_10","5_2_10_1991",0,0
"597","5_2_1991",143,"DEN",5,2,15,10,51.7999992370605,35.2000007629395,NA,1991,45.7,39.5747843673685,NA,0,NA,NA,"5_2","5_2_15","5_2_15_1991",0,0
"598","5_2_1991",143,"DEN",5,2,18,10,52,24,NA,1991,48.6,40.3588778647337,NA,0,NA,NA,"5_2","5_2_18","5_2_18_1991",0,0
"599","5_2_1991",143,"DEN",5,2,20,10,50.2999992370605,6.19999980926514,NA,1991,57,42.3906662175253,NA,0,NA,NA,"5_2","5_2_20","5_2_20_1991",0,0
"600","5_2_1991",143,"DEN",5,2,21,10,50.7000007629395,10.8000001907349,NA,1991,56,42.1650982248233,NA,0,NA,NA,"5_2","5_2_21","5_2_21_1991",0,0
"601","5_2_1991",143,"DEN",5,2,22,10,50.9000015258789,16,NA,1991,46.6,39.8233260039397,NA,0,NA,NA,"5_2","5_2_22","5_2_22_1991",0,0
"602","5_2_1991",143,"DEN",5,2,28,10,49.7999992370605,43.5,NA,1991,52.3,41.2939603348848,NA,0,NA,NA,"5_2","5_2_28","5_2_28_1991",0,0
"603","5_2_1991",143,"DEN",5,2,35,10,49.2999992370605,19.3999996185303,NA,1991,58.3,42.6780597760369,NA,0,NA,NA,"5_2","5_2_35","5_2_35_1991",0,0
"604","5_2_1991",143,"DEN",5,2,47,10,46.7000007629395,35.4000015258789,NA,1991,43.5,38.9460162813262,NA,0,NA,NA,"5_2","5_2_47","5_2_47_1991",0,0
"605","5_2_1991",143,"DEN",5,2,48,10,47,37.5,NA,1991,49.5,40.5927240382299,NA,0,NA,NA,"5_2","5_2_48","5_2_48_1991",0,0
"606","5_2_1991",143,"DEN",5,2,54,10,45.9000015258789,25.7000007629395,NA,1991,52.9,41.4393336855314,NA,0,NA,NA,"5_2","5_2_54","5_2_54_1991",0,0
"607","5_2_1991",143,"DEN",5,2,57,10,46.0999984741211,13,NA,1991,65.6,44.1815459090342,NA,0,NA,NA,"5_2","5_2_57","5_2_57_1991",0,0
"608","5_2_1991",143,"DEN",5,2,61,10,44.5999984741211,6.5,NA,1991,48.9,40.4373043207544,NA,0,NA,NA,"5_2","5_2_61","5_2_61_1991",0,0
"609","5_2_1991",143,"DEN",5,2,66,10,44.4000015258789,24,NA,1991,52.3,41.2939603348848,NA,0,NA,NA,"5_2","5_2_66","5_2_66_1991",0,0
"610","5_2_1991",143,"DEN",5,2,74,10,42.5,35.4000015258789,NA,1991,43,38.7986821677284,NA,0,NA,NA,"5_2","5_2_74","5_2_74_1991",0,0
